ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-10-28,4702.262096073944,3206.313152170353,5373.2621157684425,4702.262096073944,4702.262096073944,-447.1042870218569,-447.1042870218569,-447.1042870218569,-102.66917574080368,-102.66917574080368,-102.66917574080368,-344.43511128105325,-344.43511128105325,-344.43511128105325,0.0,0.0,0.0,4255.157809052087
2014-10-29,4702.163134770176,3075.020071616575,5229.022553801707,4702.163134770176,4702.163134770176,-534.6936729636041,-534.6936729636041,-534.6936729636041,-219.64733846825374,-219.64733846825374,-219.64733846825374,-315.0463344953504,-315.0463344953504,-315.0463344953504,0.0,0.0,0.0,4167.469461806571
2014-10-30,4702.064173466407,3054.434582310715,5222.960531148306,4702.064173466407,4702.064173466407,-591.752174322412,-591.752174322412,-591.752174322412,-309.0893061478962,-309.0893061478962,-309.0893061478962,-282.6628681745157,-282.6628681745157,-282.6628681745157,0.0,0.0,0.0,4110.311999143994
2014-10-31,4701.965212162638,3408.4424473319477,5439.072097720617,4701.965212162638,4701.965212162638,-302.43835762697427,-302.43835762697427,-302.43835762697427,-54.52855513664916,-54.52855513664916,-54.52855513664916,-247.90980249032515,-247.90980249032515,-247.90980249032515,0.0,0.0,0.0,4399.526854535663
2014-11-01,4701.866250858869,3559.412956224373,5726.741015291687,4701.866250858869,4701.866250858869,-60.74836002775741,-60.74836002775741,-60.74836002775741,150.7036994408863,150.7036994408863,150.7036994408863,-211.45205946864368,-211.45205946864368,-211.45205946864368,0.0,0.0,0.0,4641.117890831111
2014-11-03,4701.668328251331,3824.200555586571,6045.9311866892895,4701.668328251331,4701.668328251331,251.77792489346984,251.77792489346984,251.77792489346984,387.92927057196687,387.92927057196687,387.92927057196687,-136.15134567849708,-136.15134567849708,-136.15134567849708,0.0,0.0,0.0,4953.446253144801
2014-11-04,4701.569366947563,3372.553830336831,5576.079950936557,4701.569366947563,4701.569366947563,-201.30979702997539,-201.30979702997539,-201.30979702997539,-102.66917574125401,-102.66917574125401,-102.66917574125401,-98.64062128872135,-98.64062128872135,-98.64062128872135,0.0,0.0,0.0,4500.259569917588
2014-11-05,4701.470405643794,3278.795048896815,5499.738906780529,4701.470405643794,4701.470405643794,-281.6931857401347,-281.6931857401347,-281.6931857401347,-219.64733846871292,-219.64733846871292,-219.64733846871292,-62.04584727142175,-62.04584727142175,-62.04584727142175,0.0,0.0,0.0,4419.777219903659
2014-11-06,4701.371444340025,3198.3287238075723,5384.9223803479035,4701.371444340025,4701.371444340025,-335.99336024396365,-335.99336024396365,-335.99336024396365,-309.08930614833423,-309.08930614833423,-309.08930614833423,-26.90405409562938,-26.90405409562938,-26.90405409562938,0.0,0.0,0.0,4365.378084096062
2014-11-07,4701.272483036256,3571.6101386662517,5797.489784660259,4701.272483036256,4701.272483036256,-48.19423222077869,-48.19423222077869,-48.19423222077869,-54.528555136694294,-54.528555136694294,-54.528555136694294,6.33432291591561,6.33432291591561,6.33432291591561,0.0,0.0,0.0,4653.078250815477
2014-11-08,4701.173521732488,3714.861309830234,5897.188189300826,4701.173521732488,4701.173521732488,188.02511515603365,188.02511515603365,188.02511515603365,150.703699441599,150.703699441599,150.703699441599,37.32141571443464,37.32141571443464,37.32141571443464,0.0,0.0,0.0,4889.198636888521
2014-11-10,4700.975599124949,4098.558028321931,6234.474330801903,4700.975599124949,4700.975599124949,479.6670243899366,479.6670243899366,479.6670243899366,387.92927057177707,387.92927057177707,387.92927057177707,91.73775381815956,91.73775381815956,91.73775381815956,0.0,0.0,0.0,5180.6426235148865
2014-11-11,4700.87663782118,3675.0604959636553,5790.281449214581,4700.87663782118,4700.87663782118,12.414683823037501,12.414683823037501,12.414683823037501,-102.66917574148212,-102.66917574148212,-102.66917574148212,115.08385956451964,115.08385956451964,115.08385956451964,0.0,0.0,0.0,4713.2913216442175
2014-11-12,4700.777676517412,3517.2550343073144,5683.066052868333,4700.777676517412,4700.777676517412,-83.62710998733773,-83.62710998733773,-83.62710998733773,-219.647338468412,-219.647338468412,-219.647338468412,136.02022848107424,136.02022848107424,136.02022848107424,0.0,0.0,0.0,4617.150566530075
2014-11-13,4700.678715213643,3482.9548217243,5630.615926517976,4700.678715213643,4700.678715213643,-154.25459024921716,-154.25459024921716,-154.25459024921716,-309.08930614841165,-309.08930614841165,-309.08930614841165,154.83471589919452,154.83471589919452,154.83471589919452,0.0,0.0,0.0,4546.424124964426
2014-11-14,4700.579753909875,3813.0277970555244,5905.269295218049,4700.579753909875,4700.579753909875,117.41127008493731,117.41127008493731,117.41127008493731,-54.5285551371246,-54.5285551371246,-54.5285551371246,171.9398252220619,171.9398252220619,171.9398252220619,0.0,0.0,0.0,4817.991023994812
2014-11-15,4700.480792606106,3959.889953064553,6115.171115449577,4700.480792606106,4700.480792606106,338.5662051280451,338.5662051280451,338.5662051280451,150.70369944114097,150.70369944114097,150.70369944114097,187.86250568690411,187.86250568690411,187.86250568690411,0.0,0.0,0.0,5039.046997734151
2014-11-17,4700.282869998568,4208.29812450157,6404.944463272142,4700.282869998568,4700.282869998568,606.6826923472629,606.6826923472629,606.6826923472629,387.92927057158727,387.92927057158727,387.92927057158727,218.75342177567563,218.75342177567563,218.75342177567563,0.0,0.0,0.0,5306.96556234583
2014-11-18,4700.183908694799,3771.5870522485448,5908.866806707566,4700.183908694799,4700.183908694799,132.5362618272233,132.5362618272233,132.5362618272233,-102.66917574171028,-102.66917574171028,-102.66917574171028,235.2054375689336,235.2054375689336,235.2054375689336,0.0,0.0,0.0,4832.720170522022
2014-11-19,4700.08494739103,3586.3635318100532,5837.211770772897,4700.08494739103,4700.08494739103,33.75199018499154,33.75199018499154,33.75199018499154,-219.64733846887117,-219.64733846887117,-219.64733846887117,253.3993286538627,253.3993286538627,253.3993286538627,0.0,0.0,0.0,4733.836937576022
2014-11-20,4699.985986087261,3624.385088068945,5703.493013939221,4699.985986087261,4699.985986087261,-34.926035896529,-34.926035896529,-34.926035896529,-309.0893061480993,-309.0893061480993,-309.0893061480993,274.1632702515703,274.1632702515703,274.1632702515703,0.0,0.0,0.0,4665.059950190732
2014-11-21,4699.887024783493,3826.6202086950425,6013.787078870594,4699.887024783493,4699.887024783493,243.78598225927928,243.78598225927928,243.78598225927928,-54.52855513635704,-54.52855513635704,-54.52855513635704,298.31453739563636,298.31453739563636,298.31453739563636,0.0,0.0,0.0,4943.673007042772
2014-11-22,4699.788061944937,4085.290037650351,6207.507847235855,4699.788061944937,4699.788061944937,477.33668394362155,477.33668394362155,477.33668394362155,150.7036994418537,150.7036994418537,150.7036994418537,326.63298450176785,326.63298450176785,326.63298450176785,0.0,0.0,0.0,5177.124745888558
2014-11-24,4699.590136267826,4396.743545698552,6508.5110257752285,4699.590136267826,4699.590136267826,786.4759388321456,786.4759388321456,786.4759388321456,387.92927057176297,387.92927057176297,387.92927057176297,398.54666826038266,398.54666826038266,398.54666826038266,0.0,0.0,0.0,5486.066075099971
2014-11-25,4699.49117342927,3948.849445653173,6084.867305053188,4699.49117342927,4699.49117342927,340.6136657658997,340.6136657658997,340.6136657658997,-102.6691757411709,-102.6691757411709,-102.6691757411709,443.28284150707066,443.28284150707066,443.28284150707066,0.0,0.0,0.0,5040.10483919517
2014-11-26,4699.392210590715,3914.6376237403233,6056.545000465264,4699.392210590715,4699.392210590715,274.7754824829956,274.7754824829956,274.7754824829956,-219.64733846857027,-219.64733846857027,-219.64733846857027,494.4228209515659,494.4228209515659,494.4228209515659,0.0,0.0,0.0,4974.16769307371
2014-11-27,4699.293247752159,3874.495555708482,6000.865194769105,4699.293247752159,4699.293247752159,243.10394989316958,243.10394989316958,243.10394989316958,-309.08930614778683,-309.08930614778683,-309.08930614778683,552.1932560409565,552.1932560409565,552.1932560409565,0.0,0.0,0.0,4942.397197645329
2014-11-28,4699.194284913603,4177.577549365521,6329.258069219278,4699.194284913603,4699.194284913603,562.1242761577861,562.1242761577861,562.1242761577861,-54.528555135589585,-54.528555135589585,-54.528555135589585,616.6528312933756,616.6528312933756,616.6528312933756,0.0,0.0,0.0,5261.318561071389
2014-11-29,4699.095322075048,4485.9197343616825,6672.318714690088,4699.095322075048,4699.095322075048,838.3849091639823,838.3849091639823,838.3849091639823,150.70369944113898,150.70369944113898,150.70369944113898,687.6812097228433,687.6812097228433,687.6812097228433,0.0,0.0,0.0,5537.48023123903
2014-12-01,4698.897396397937,4841.88471036329,7004.94322371192,4698.897396397937,4698.897396397937,1235.961535179159,1235.961535179159,1235.961535179159,387.9292705717126,387.9292705717126,387.9292705717126,848.0322646074463,848.0322646074463,848.0322646074463,0.0,0.0,0.0,5934.858931577096
2014-12-02,4698.798433559381,4491.9820422601615,6618.902002338054,4698.798433559381,4698.798433559381,833.5127827764558,833.5127827764558,833.5127827764558,-102.66917574162126,-102.66917574162126,-102.66917574162126,936.181958518077,936.181958518077,936.181958518077,0.0,0.0,0.0,5532.311216335836
2014-12-03,4698.699470720826,4401.910335861259,6559.828680144243,4698.699470720826,4698.699470720826,808.9172479606115,808.9172479606115,808.9172479606115,-219.64733846880927,-219.64733846880927,-219.64733846880927,1028.5645864294208,1028.5645864294208,1028.5645864294208,0.0,0.0,0.0,5507.616718681437
2014-12-04,4698.60050788227,4426.8821453393675,6574.588475257854,4698.60050788227,4698.60050788227,815.0684107475873,815.0684107475873,815.0684107475873,-309.089306148225,-309.089306148225,-309.089306148225,1124.1577168958122,1124.1577168958122,1124.1577168958122,0.0,0.0,0.0,5513.668918629857
2014-12-05,4698.501545043714,4847.869866591016,6955.23691079383,4698.501545043714,4698.501545043714,1167.2613351341479,1167.2613351341479,1167.2613351341479,-54.52855513601987,-54.52855513601987,-54.52855513601987,1221.7898902701677,1221.7898902701677,1221.7898902701677,0.0,0.0,0.0,5865.762880177862
2014-12-06,4698.402582205159,5055.522058583741,7239.308576764949,4698.402582205159,4698.402582205159,1470.8650292511365,1470.8650292511365,1470.8650292511365,150.7036994413947,150.7036994413947,150.7036994413947,1320.1613298097418,1320.1613298097418,1320.1613298097418,0.0,0.0,0.0,6169.2676114562955
2014-12-08,4698.204656528048,5465.682910606726,7660.9437273683725,4698.204656528048,4698.204656528048,1901.3600505163583,1901.3600505163583,1901.3600505163583,387.9292705716623,387.9292705716623,387.9292705716623,1513.4307799446958,1513.4307799446958,1513.4307799446958,0.0,0.0,0.0,6599.5647070444065
2014-12-09,4698.105693689492,5080.112690754889,7270.559645326941,4698.105693689492,4698.105693689492,1502.6530057717587,1502.6530057717587,1502.6530057717587,-102.6691757408597,-102.6691757408597,-102.6691757408597,1605.3221815126185,1605.3221815126185,1605.3221815126185,0.0,0.0,0.0,6200.75869946125
2014-12-10,4698.006730850937,5115.539353952304,7247.809594525813,4698.006730850937,4698.006730850937,1472.3541414425529,1472.3541414425529,1472.3541414425529,-219.64733846818876,-219.64733846818876,-219.64733846818876,1692.0014799107414,1692.0014799107414,1692.0014799107414,0.0,0.0,0.0,6170.36087229349
2014-12-11,4697.907768012381,5101.337118051602,7289.607320826029,4697.907768012381,4697.907768012381,1462.8566333230806,1462.8566333230806,1462.8566333230806,-309.0893061475518,-309.0893061475518,-309.0893061475518,1771.9459394706325,1771.9459394706325,1771.9459394706325,0.0,0.0,0.0,6160.764401335462
2014-12-12,4697.808805173826,5335.003475245174,7521.063562778107,4697.808805173826,4697.808805173826,1789.155736940158,1789.155736940158,1789.155736940158,-54.52855513606494,-54.52855513606494,-54.52855513606494,1843.684292076223,1843.684292076223,1843.684292076223,0.0,0.0,0.0,6486.964542113984
2014-12-13,4697.70984233527,5712.719935017733,7770.64759801063,4697.70984233527,4697.70984233527,2056.5330592716205,2056.5330592716205,2056.5330592716205,150.70369944165037,150.70369944165037,150.70369944165037,1905.8293598299701,1905.8293598299701,1905.8293598299701,0.0,0.0,0.0,6754.242901606891
2014-12-15,4697.511916658159,6077.652679275746,8109.56418370593,4697.511916658159,4697.511916658159,2384.326440115048,2384.326440115048,2384.326440115048,387.9292705714725,387.9292705714725,387.9292705714725,1996.3971695435755,1996.3971695435755,1996.3971695435755,0.0,0.0,0.0,7081.838356773207
2014-12-16,4697.412953819603,5548.040378499678,7717.102136312264,4697.412953819603,4697.412953819603,1920.0675513591445,1920.0675513591445,1920.0675513591445,-102.66917574054251,-102.66917574054251,-102.66917574054251,2022.736727099687,2022.736727099687,2022.736727099687,0.0,0.0,0.0,6617.480505178748
2014-12-17,4697.313990981048,5411.827275609147,7593.135831391617,4697.313990981048,4697.313990981048,1815.7187702160747,1815.7187702160747,1815.7187702160747,-219.64733846842773,-219.64733846842773,-219.64733846842773,2035.3661086845025,2035.3661086845025,2035.3661086845025,0.0,0.0,0.0,6513.032761197122
2014-12-18,4697.215028142492,5328.07896927146,7561.046121666179,4697.215028142492,4697.215028142492,1724.6472223672665,1724.6472223672665,1724.6472223672665,-309.08930614799,-309.08930614799,-309.08930614799,2033.7365285152566,2033.7365285152566,2033.7365285152566,0.0,0.0,0.0,6421.862250509758
2014-12-19,4697.116065303937,5546.099649408173,7806.842045181147,4697.116065303937,4697.116065303937,1962.9983501990894,1962.9983501990894,1962.9983501990894,-54.528555137307855,-54.528555137307855,-54.528555137307855,2017.526905336397,2017.526905336397,2017.526905336397,0.0,0.0,0.0,6660.114415503026
2014-12-20,4697.01710246538,5768.842394597812,7951.449273456951,4697.01710246538,4697.01710246538,2137.357295069234,2137.357295069234,2137.357295069234,150.70369944190608,150.70369944190608,150.70369944190608,1986.6535956273278,1986.6535956273278,1986.6535956273278,0.0,0.0,0.0,6834.374397534614
2014-12-22,4696.819176519036,5863.165591752031,8061.177114012714,4696.819176519036,4696.819176519036,2269.720564611559,2269.720564611559,2269.720564611559,387.9292705717877,387.9292705717877,387.9292705717877,1881.7912940397712,1881.7912940397712,1881.7912940397712,0.0,0.0,0.0,6966.539741130595
2014-12-23,4696.720213545864,5297.983201890649,7375.784639948816,4696.720213545864,4696.720213545864,1706.1689872477352,1706.1689872477352,1706.1689872477352,-102.66917574054847,-102.66917574054847,-102.66917574054847,1808.8381629882836,1808.8381629882836,1808.8381629882836,0.0,0.0,0.0,6402.889200793599
2014-12-24,4696.621250572692,5095.435675680384,7280.378022588952,4696.621250572692,4696.621250572692,1503.6292001281881,1503.6292001281881,1503.6292001281881,-219.64733846866673,-219.64733846866673,-219.64733846866673,1723.276538596855,1723.276538596855,1723.276538596855,0.0,0.0,0.0,6200.25045070088
2014-12-27,4696.324361653175,5128.858220500206,7317.081544638948,4696.324361653175,4696.324361653175,1553.2699953212725,1553.2699953212725,1553.2699953212725,150.70369944119136,150.70369944119136,150.70369944119136,1402.566295880081,1402.566295880081,1402.566295880081,0.0,0.0,0.0,6249.594356974448
2014-12-29,4696.126435706831,5112.266137955233,7263.904516226517,4696.126435706831,4696.126435706831,1537.8288908349807,1537.8288908349807,1537.8288908349807,387.92927057159784,387.92927057159784,387.92927057159784,1149.899620263383,1149.899620263383,1149.899620263383,0.0,0.0,0.0,6233.955326541812
2014-12-30,4696.027472733659,4583.686119977154,6758.615443029334,4696.027472733659,4696.027472733659,914.2113603525949,914.2113603525949,914.2113603525949,-102.66917574099878,-102.66917574099878,-102.66917574099878,1016.8805360935936,1016.8805360935936,1016.8805360935936,0.0,0.0,0.0,5610.238833086254
2014-12-31,4695.928509760486,4222.2830502005345,6426.628318529823,4695.928509760486,4695.928509760486,662.1254941359767,662.1254941359767,662.1254941359767,-219.64733846890573,-219.64733846890573,-219.64733846890573,881.7728326048825,881.7728326048825,881.7728326048825,0.0,0.0,0.0,5358.054003896463
2015-01-02,4695.730583814143,4101.135895512879,6359.56890504827,4695.730583814143,4695.730583814143,557.9115738062688,557.9115738062688,557.9115738062688,-54.52855513697062,-54.52855513697062,-54.52855513697062,612.4401289432395,612.4401289432395,612.4401289432395,0.0,0.0,0.0,5253.642157620412
